"r_0214","r_0559","r_1099","r_1667","r_1758","r_2022","r_2198","r_2344","YHR018C","YCL029C","YNR051C","YGR262C","YML036W","Q0250","YAL059W","YCR075C","YBR245C","YCR091W","YGL124C","YMR205C","YDL093W","YOR145C","YKR013W","YGR183C","YLR167W","YGR208W","YLR079W","YDR464W","YKR091W","YDR086C","YDR472W","YPR087W","YDR543C","YKL097C","YML002W","r_0214","r_0559","r_1099","r_1667","r_1758","r_2022","r_2198","r_2344","YHR018C","YCL029C","YNR051C","YGR262C","YML036W","Q0250","YAL059W","YCR075C","YBR245C","YCR091W","YGL124C","YMR205C","YDL093W","YOR145C","YKR013W","YGR183C","YLR167W","YGR208W","YLR079W","YDR464W","YKR091W","YDR086C"
"r_0079","r_0097","r_0214","r_0280","r_0918","r_0989","r_1057","r_1266","r_2454","r_3580","YBR132C","Q0075","YBR158W","YKL135C","YBL078C","YDL220C","YIL132C","YBR042C","YKL090W","YDR480W","YDL045C","YGR243W","YJL125C","YKR026C","YCL035C","YDR098C","YJR140C","YBL076C","YJR024C","YOL009C","YLR320W","YJR002W","YJL123C","YJR112W","YOR130C","YER154W","YGR004W","YNL316C","YOR380W","YMR139W","YNL072W","YOL120C","YCL031C","YBR095C","YDR523C","YDR293C","YMR183C","YCR042C","YBR198C","YLR178C","YPL252C","YBR271W","YDR290W","YDR370C","YDR537C","YGL024W","YGL117W","YGR127W","YGR153W","YIL024C","YIL086C","YJR157W","YLR252W","YNL115C","YOL131W"
"r_0015","r_0109","r_0214","r_0832","r_2436","r_2600","ANR2","YBL078C","YKL004W","YPR105C","YNL112W","YFR019W","YJL165C","YLL019C","YHL036W","YDR538W","YDL123W","YLR005W","YMR183C","YLR375W","YJL054W","YOR187W","YBR099C","YIR016W","YKL171W","YLR241W","YLR257W","YMR086W","YMR258C","YOL098C","r_0015","r_0109","r_0214","r_0832","r_2436","r_2600","ANR2","YBL078C","YKL004W","YPR105C","YNL112W","YFR019W","YJL165C","YLL019C","YHL036W","YDR538W","YDL123W","YLR005W","YMR183C","YLR375W","YJL054W","YOR187W","YBR099C","YIR016W","YKL171W","YLR241W","YLR257W","YMR086W","YMR258C","YOL098C","r_0015","r_0109","r_0214","r_0832","r_2436"
"r_0214","r_0227","r_0307","r_0539","r_0558","r_1045","r_1761","r_1811","r_2446","r_2510","r_2516","r_2611","r_3102","r_4005","YER170W","YNR044W","YDR214W","YBR149W","YGR068C","YNL008C","YOL139C","Q0250","YNL112W","YOL149W","YOR168W","YKL109W","YGL016W","YDR503C","YJL063C","YGR159C","YDL053C","YOL147C","YMR205C","YBL051C","YDR243C","YKR093W","YDR091C","YNL072W","YGL244W","YMR140W","YOR159C","YBR152W","YJR014W","YJR066W","YDR407C","YDR059C","YBR273C","YBL010C","YBL094C","YBL096C","YBR013C","YDR274C","YDR340W","YGR067C","YML101C_A","YNR064C","r_0214","r_0227","r_0307","r_0539","r_0558","r_1045","r_1761","r_1811","r_2446"
"r_0109","r_0214","r_0678","r_0995","r_1072","r_1099","r_2436","r_2600","r_3526","r_3906","YOR023C","Q0075","YNL077W","YBL078C","YKL004W","YDL132W","YDL142C","YMR264W","YNL112W","YFR019W","YMR192W","YMR036C","YJL183W","YHL036W","YCR095C","YDL053C","YJL210W","YGR004W","YMR268C","YMR139W","YNL072W","YHR143W_A","YPL081W","YKL145W","YMR140W","YDL123W","YLR005W","YMR183C","YNL139C","YPR016C","YJL054W","YNL088W","YGR105W","YDR413C","YIL024C","YLL044W","YMR244W","YMR258C","YOL131W","YOR121C","r_0109","r_0214","r_0678","r_0995","r_1072","r_1099","r_2436","r_2600","r_3526","r_3906","YOR023C","Q0075","YNL077W","YBL078C","YKL004W"
"r_0015","r_0109","r_0832","r_2182","r_2436","r_2600","r_3348","r_3517","r_3939","YBR158W","ANR2","YMR041C","YPR201W","YBL078C","YKL004W","YAR014C","YPR105C","YNL112W","YFR019W","YCL035C","YJL165C","YLL019C","YPL169C","YMR177W","YHR168W","YHL036W","YGR007W","YDR538W","YEL026W","YDR392W","YLR005W","YMR183C","YJL054W","YOR187W","YBR099C","YKL171W","YLR241W","YLR257W","YMR085W","YOL098C","r_0015","r_0109","r_0832","r_2182","r_2436","r_2600","r_3348","r_3517","r_3939","YBR158W","ANR2","YMR041C","YPR201W","YBL078C","YKL004W","YAR014C","YPR105C","YNL112W","YFR019W","YCL035C","YJL165C","YLL019C","YPL169C","YMR177W","YHR168W"
"r_0015","r_0109","r_0214","r_0564","r_0832","r_0997","r_1596","r_2436","r_2600","YNR044W","YBR149W","YBL078C","YKL004W","YAR014C","YGR134W","YDR188W","YLR218C","YPR105C","YJR150C","YNL112W","YPL046C","YFR019W","YML121W","YJL165C","YFR013W","YJR091C","YHL036W","YLL025W","YHR157W","YMR139W","YPL081W","YDR077W","YDL123W","YKL184W","YLR005W","YMR183C","YNL128W","YJL054W","YPL230W","YOL097C","YIR016W","YJR096W","YLR241W","YLR257W","YMR086W","YMR244W","YMR258C","YOL098C","r_0015","r_0109","r_0214","r_0564","r_0832","r_0997","r_1596","r_2436","r_2600","YNR044W","YBR149W","YBL078C","YKL004W","YAR014C","YGR134W","YDR188W","YLR218C"
"r_0355","r_0732","r_2182","r_2341","r_3764","r_3939","Q0250","YHR132C","YPL046C","YPL076W","YER057C","YPL145C","YOL041C","YPL043W","YKL188C","YMR079W","YKR037C","YDR523C","YMR183C","YJL156C","YDL130W_A","YOL124C","YDL060W","YDL122W","YNL246W","YAR075W","YBR144C","YGR022C","YKL225W","YOL079W","YPR077C","YOR003W","YGR211W","r_0355","r_0732","r_2182","r_2341","r_3764","r_3939","Q0250","YHR132C","YPL046C","YPL076W","YER057C","YPL145C","YOL041C","YPL043W","YKL188C","YMR079W","YKR037C","YDR523C","YMR183C","YJL156C","YDL130W_A","YOL124C","YDL060W","YDL122W","YNL246W","YAR075W","YBR144C","YGR022C","YKL225W","YOL079W","YPR077C","YOR003W"
"r_0109","r_0214","r_0832","r_2436","r_2600","r_3348","ANR2","YBL078C","YKL004W","YDR188W","YPR105C","YFR019W","YPR184W","YJL165C","YLL019C","YHL036W","YDR538W","YBR037C","YDL123W","YLR005W","YMR183C","YJL054W","YGR065C","YBR099C","YIR016W","YJR023C","YKL171W","YLR241W","YLR257W","YMR086W","YMR258C","YOL098C","r_0109","r_0214","r_0832","r_2436","r_2600","r_3348","ANR2","YBL078C","YKL004W","YDR188W","YPR105C","YFR019W","YPR184W","YJL165C","YLL019C","YHL036W","YDR538W","YBR037C","YDL123W","YLR005W","YMR183C","YJL054W","YGR065C","YBR099C","YIR016W","YJR023C","YKL171W","YLR241W","YLR257W","YMR086W","YMR258C","YOL098C","r_0109"
