1.771027430239840106e+00
9.971174914668792244e-01
1.155212649920939860e+00
1.152003093445050030e+00
6.642880896795378964e-01
7.178567712185021099e-01
6.574452545226799893e-01
7.036894392919079699e-01
7.466157641999250361e-01
1.697446758323169769e-01
1.046921047387489923e+00
9.461935563042059849e-01
8.572598278839179686e-01
-1.292617444427000134e-02
1.729939903610230589e-01
7.441971633972819244e-01
5.739166388833680243e-02
5.799218840206259440e-01
-3.703073094496710238e-02
3.547594873547350036e-01
1.281563514906819967e-01
4.245679924289490204e-02
2.888279324826349952e-03
1.449956969511520012e-02
2.326977932284729836e-02
3.504694709920060103e-02
-5.380644369579379999e-02
5.889368905356860001e-02
1.632679195408640038e-01
1.093587560365559957e-01
3.733272473940070224e-01
6.190243892590689689e-02
7.345631039509019633e-01
0.000000000000000000e+00
1.811494391045660179e-01
5.734668618833269615e-01
1.741705307740940012e-02
1.304303747559880031e-02
7.856366919370230684e-02
3.455644591546010447e-01
5.228407888133590475e-01
1.013437713371309959e-02
-2.998286621571430097e-02
-5.380644369579379999e-02
-4.684025420297230347e-02
8.008791132269180157e-02
-3.562390973072120104e-02
1.360615495760280069e-01
2.549778509627360079e-01
1.887801020568950078e-02
5.782352594006179465e-03
8.008791132269180157e-02
-1.505596765753809407e-01
-1.110313123887440023e-01
4.245679924289490204e-02
-7.997537672059580605e-02
-7.587486697512760281e-02
-3.139519627553440106e-02
1.887801020568950078e-02
-2.856915219677099924e-02
2.243172982609400179e-01
2.722973271627620040e-01
-2.005765234125339927e-02
-1.863417413905089914e-02
2.326977932284729836e-02
-9.085343045111350657e-02
1.218632333730519934e-01
4.841220518524590177e-02
1.600404125104680220e-01
1.595757390297630057e-02
-3.703073094496710238e-02
3.382504001892949752e-01
-2.856915219677099924e-02
-6.350294230615789737e-02
1.313132346778650150e-01
-1.361913862871440006e-01
4.841220518524590177e-02
3.800632257974510125e-02
2.042330522176080132e-01
4.560092803351499802e-01
-3.280614508324140172e-02
-6.073915785767859676e-02
-1.388144689022819955e-01
2.034044828417560027e-02
8.314123530024590536e-02
1.250063610670330005e-01
